Index,Latitude,Longitude,2018,2019
1701,21.84717,71.33144,134,207
1702,21.84717,71.41106,86,132
1703,21.84717,71.49069,102,136
1704,21.84717,71.57031,80,119
1705,21.84717,71.64994,135,183
1706,21.84717,71.72956,171,238
1707,21.84717,71.80919,319,403
1708,21.84717,71.88882,163,222
1709,21.84717,71.96844,71,112
1710,21.84717,72.04807,32,45
1711,21.84717,72.12769,53,88
1712,21.84717,72.20732,12,14
1713,21.84717,72.60544,54,55
1714,21.84717,72.68507,175,222
1715,21.84717,72.76469,291,289
1716,21.84717,72.84432,282,309
1717,21.84717,72.92394,223,290
1718,21.84717,73.00357,314,307
1719,21.84717,73.08319,305,320
1720,21.84717,73.16282,166,191
1721,21.84717,73.24244,180,215
1722,21.84717,73.32207,227,258
1723,21.84717,73.40169,194,196
1724,21.84717,73.48132,118,141
1725,21.84717,73.56094,336,294
1726,21.84717,73.64057,63,79
1727,21.84717,73.72019,22,25
1728,21.84717,73.79982,5,1
1729,21.84717,73.87944,1,0
1730,21.76657,69.34081,15,0
1731,21.76657,69.42044,17,14
1732,21.76657,69.50006,63,98
1733,21.76657,69.57969,156,124
1734,21.76657,69.65931,91,82
1735,21.76657,69.73894,3,6
1736,21.76657,69.81856,39,52
1737,21.76657,69.89819,61,104
1738,21.76657,69.97781,4,24
1739,21.76657,70.05744,13,24
1740,21.76657,70.13706,96,126
1741,21.76657,70.21669,103,186
1742,21.76657,70.29631,125,234
1743,21.76657,70.37594,88,156
1744,21.76657,70.45556,57,101
1745,21.76657,70.53519,75,115
1746,21.76657,70.61481,74,114
1747,21.76657,70.69444,71,112
1748,21.76657,70.77406,90,141
1749,21.76657,70.85369,106,196
1750,21.76657,70.93331,120,224
1751,21.76657,71.01294,134,248
1752,21.76657,71.09256,196,330
1753,21.76657,71.17219,220,373
1754,21.76657,71.25181,187,309
1755,21.76657,71.33144,188,307
1756,21.76657,71.41106,131,208
1757,21.76657,71.49069,119,195
1758,21.76657,71.57031,166,222
1759,21.76657,71.64994,154,209
1760,21.76657,71.72956,186,253
1761,21.76657,71.80919,332,414
1762,21.76657,71.88882,184,242
1763,21.76657,71.96844,73,117
1764,21.76657,72.04807,74,122
1765,21.76657,72.12769,32,46
1766,21.76657,72.20732,24,27
1767,21.76657,72.28694,11,4
1768,21.76657,72.60544,135,133
1769,21.76657,72.68507,274,245
1770,21.76657,72.76469,172,230
1771,21.76657,72.84432,221,289
1772,21.76657,72.92394,209,290
1773,21.76657,73.00357,269,277
1774,21.76657,73.08319,258,264
1775,21.76657,73.16282,202,214
1776,21.76657,73.24244,166,202
1777,21.76657,73.32207,88,99
1778,21.76657,73.40169,0,8
1779,21.76657,73.48132,56,57
1780,21.76657,73.56094,4,5
1781,21.76657,73.64057,1,0
1782,21.76657,73.72019,2,0
1783,21.76657,73.79982,8,4
1784,21.76657,73.87944,1,0
1785,21.68597,69.42044,12,0
1786,21.68597,69.50006,41,40
1787,21.68597,69.57969,135,108
1788,21.68597,69.65931,91,85
1789,21.68597,69.73894,64,54
1790,21.68597,69.81856,93,79
1791,21.68597,69.89819,10,56
1792,21.68597,69.97781,56,41
1793,21.68597,70.05744,105,97
1794,21.68597,70.13706,41,83
1795,21.68597,70.21669,85,159
1796,21.68597,70.29631,112,222
1797,21.68597,70.37594,116,214
1798,21.68597,70.45556,92,144
1799,21.68597,70.53519,96,141
1800,21.68597,70.61481,110,189
1801,21.68597,70.69444,106,178
1802,21.68597,70.77406,68,112
1803,21.68597,70.85369,173,288
1804,21.68597,70.93331,222,381
1805,21.68597,71.01294,242,425
1806,21.68597,71.09256,221,368
1807,21.68597,71.17219,210,346
1808,21.68597,71.25181,199,337
1809,21.68597,71.33144,195,324
1810,21.68597,71.41106,205,329
1811,21.68597,71.49069,188,313
1812,21.68597,71.57031,133,230
1813,21.68597,71.64994,152,212
1814,21.68597,71.72956,91,143
1815,21.68597,71.80919,99,157
1816,21.68597,71.88882,48,72
1817,21.68597,71.96844,33,45
1818,21.68597,72.04807,66,109
1819,21.68597,72.12769,134,210
1820,21.68597,72.20732,137,211
1821,21.68597,72.28694,56,88
1822,21.68597,72.36657,0,0
1823,21.68597,72.60544,10,6
1824,21.68597,72.68507,22,45
1825,21.68597,72.76469,133,158
1826,21.68597,72.84432,149,187
1827,21.68597,72.92394,212,217
1828,21.68597,73.00357,105,123
1829,21.68597,73.08319,190,195
1830,21.68597,73.16282,238,229
1831,21.68597,73.24244,120,158
1832,21.68597,73.32207,78,79
1833,21.68597,73.40169,49,53
1834,21.68597,73.48132,58,71
1835,21.68597,73.56094,57,61
1836,21.68597,73.64057,91,112
1837,21.68597,73.72019,41,42
1838,21.68597,73.79982,30,34
1839,21.68597,73.87944,5,2
1840,21.60537,69.57969,3,6
1841,21.60537,69.65931,5,9
1842,21.60537,69.73894,20,14
1843,21.60537,69.81856,4,42
1844,21.60537,69.89819,75,52
1845,21.60537,69.97781,172,142
1846,21.60537,70.05744,57,116
1847,21.60537,70.13706,83,166
1848,21.60537,70.21669,100,160
1849,21.60537,70.29631,64,117
1850,21.60537,70.37594,114,163
1851,21.60537,70.45556,43,90
1852,21.60537,70.53519,10,27
1853,21.60537,70.61481,38,76
1854,21.60537,70.69444,56,105
1855,21.60537,70.77406,59,110
1856,21.60537,70.85369,126,207
1857,21.60537,70.93331,194,315
1858,21.60537,71.01294,224,378
1859,21.60537,71.09256,217,363
1860,21.60537,71.17219,197,331
1861,21.60537,71.25181,179,302
1862,21.60537,71.33144,202,338
1863,21.60537,71.41106,189,310
1864,21.60537,71.49069,219,361
1865,21.60537,71.57031,177,332
1866,21.60537,71.64994,320,402
1867,21.60537,71.72956,305,380
1868,21.60537,71.80919,176,249
1869,21.60537,71.88882,74,122
1870,21.60537,71.96844,74,122
1871,21.60537,72.04807,65,106
1872,21.60537,72.12769,102,166
1873,21.60537,72.20732,178,248
1874,21.60537,72.28694,89,147
1875,21.60537,72.36657,0,0
1876,21.60537,72.68507,0,0
1877,21.60537,72.76469,27,33
1878,21.60537,72.84432,125,164
1879,21.60537,72.92394,227,315
1880,21.60537,73.00357,91,77
1881,21.60537,73.08319,115,134
1882,21.60537,73.16282,175,237
1883,21.60537,73.24244,244,269
1884,21.60537,73.32207,234,228
1885,21.60537,73.40169,188,184
1886,21.60537,73.48132,173,182
1887,21.60537,73.56094,273,247
1888,21.60537,73.64057,190,194
1889,21.60537,73.72019,84,98
1890,21.60537,73.79982,18,18
1891,21.60537,73.87944,3,1
1892,21.60537,73.95907,7,3
1893,21.60537,74.03869,20,13
1894,21.60537,74.11832,24,16
1895,21.60537,74.19794,17,10
1896,21.60537,74.27757,10,7
1897,21.60537,74.35719,6,3
1898,21.52477,69.65931,2,1
1899,21.52477,69.73894,20,28
1900,21.52477,69.81856,50,39
1901,21.52477,69.89819,156,126
1902,21.52477,69.97781,72,148
1903,21.52477,70.05744,34,80
1904,21.52477,70.13706,67,148
1905,21.52477,70.21669,63,128
1906,21.52477,70.29631,74,133
1907,21.52477,70.37594,69,135
1908,21.52477,70.45556,29,60
1909,21.52477,70.53519,0,0
1910,21.52477,70.61481,20,41
1911,21.52477,70.69444,70,120
1912,21.52477,70.77406,42,80
1913,21.52477,70.85369,99,175
1914,21.52477,70.93331,202,330
1915,21.52477,71.01294,170,287
1916,21.52477,71.09256,150,253
1917,21.52477,71.17219,197,334
1918,21.52477,71.25181,170,287
1919,21.52477,71.33144,161,264
1920,21.52477,71.41106,171,264
1921,21.52477,71.49069,174,323
1922,21.52477,71.57031,215,293
1923,21.52477,71.64994,205,283
1924,21.52477,71.72956,179,247
1925,21.52477,71.80919,97,157
1926,21.52477,71.88882,91,149
1927,21.52477,71.96844,62,96
1928,21.52477,72.04807,63,102
1929,21.52477,72.12769,68,111
1930,21.52477,72.20732,72,119
1931,21.52477,72.28694,27,33
1932,21.52477,72.60544,0,0
1933,21.52477,72.68507,70,73
1934,21.52477,72.76469,218,235
1935,21.52477,72.84432,202,315
1936,21.52477,72.92394,273,354
1937,21.52477,73.00357,152,178
1938,21.52477,73.08319,205,193
1939,21.52477,73.16282,157,168
1940,21.52477,73.24244,230,236
1941,21.52477,73.32207,179,241
1942,21.52477,73.40169,85,98
1943,21.52477,73.48132,240,220
1944,21.52477,73.56094,150,176
1945,21.52477,73.64057,359,297
1946,21.52477,73.72019,433,328
1947,21.52477,73.79982,321,278
1948,21.52477,73.87944,42,24
1949,21.52477,73.95907,22,15
1950,21.52477,74.03869,101,90
1951,21.52477,74.11832,99,114
1952,21.52477,74.19794,99,88
1953,21.52477,74.27757,84,75
1954,21.52477,74.35719,18,11
1955,21.44416,69.65931,0,0
1956,21.44416,69.73894,9,9
1957,21.44416,69.81856,14,49
1958,21.44416,69.89819,172,158
1959,21.44416,69.97781,14,58
1960,21.44416,70.05744,34,70
1961,21.44416,70.13706,53,99
1962,21.44416,70.21669,42,90
1963,21.44416,70.29631,40,89
1964,21.44416,70.37594,66,137
1965,21.44416,70.45556,75,130
1966,21.44416,70.53519,40,69
1967,21.44416,70.61481,80,130
1968,21.44416,70.69444,72,123
1969,21.44416,70.77406,65,112
1970,21.44416,70.85369,86,151
1971,21.44416,70.93331,123,206
1972,21.44416,71.01294,183,297
1973,21.44416,71.09256,246,427
1974,21.44416,71.17219,253,442
1975,21.44416,71.25181,218,374
1976,21.44416,71.33144,206,343
1977,21.44416,71.41106,140,224
1978,21.44416,71.49069,150,254
1979,21.44416,71.57031,132,239
1980,21.44416,71.64994,102,158
1981,21.44416,71.72956,75,116
1982,21.44416,71.80919,8,25
1983,21.44416,71.88882,40,74
1984,21.44416,71.96844,165,225
1985,21.44416,72.04807,119,190
1986,21.44416,72.12769,51,79
1987,21.44416,72.20732,64,68
1988,21.44416,72.28694,0,3
1989,21.44416,72.60544,0,0
1990,21.44416,72.68507,146,137
1991,21.44416,72.76469,167,173
1992,21.44416,72.84432,190,213
1993,21.44416,72.92394,289,268
1994,21.44416,73.00357,337,318
1995,21.44416,73.08319,211,194
1996,21.44416,73.16282,210,208
1997,21.44416,73.24244,226,214
1998,21.44416,73.32207,182,160
1999,21.44416,73.40169,31,47
2000,21.44416,73.48132,89,79
2001,21.44416,73.56094,195,185
2002,21.44416,73.64057,197,172
2003,21.44416,73.72019,237,216
2004,21.44416,73.79982,237,223
2005,21.44416,73.87944,28,20
2006,21.44416,73.95907,10,25
2007,21.44416,74.03869,7,11
2008,21.44416,74.11832,24,25
2009,21.44416,74.19794,53,41
2010,21.44416,74.27757,0,5
2011,21.44416,74.35719,3,0
2012,21.36356,69.81856,31,27
2013,21.36356,69.89819,69,126
2014,21.36356,69.97781,31,71
2015,21.36356,70.05744,80,158
2016,21.36356,70.13706,83,158
2017,21.36356,70.21669,69,142
2018,21.36356,70.29631,77,153
2019,21.36356,70.37594,62,122
2020,21.36356,70.45556,76,135
2021,21.36356,70.53519,48,76
2022,21.36356,70.61481,58,94
2023,21.36356,70.69444,71,121
2024,21.36356,70.77406,62,105
2025,21.36356,70.85369,15,48
2026,21.36356,70.93331,124,205
2027,21.36356,71.01294,125,215
2028,21.36356,71.09256,146,243
2029,21.36356,71.17219,203,334
2030,21.36356,71.25181,219,370
2031,21.36356,71.33144,190,319
2032,21.36356,71.41106,156,241
2033,21.36356,71.49069,157,253
2034,21.36356,71.57031,151,273
2035,21.36356,71.64994,122,178
2036,21.36356,71.72956,98,144
2037,21.36356,71.80919,82,130
2038,21.36356,71.88882,199,263
2039,21.36356,71.96844,276,348
2040,21.36356,72.04807,281,370
2041,21.36356,72.12769,81,137
2042,21.36356,72.20732,0,0
2043,21.36356,72.60544,0,3
2044,21.36356,72.68507,198,189
2045,21.36356,72.76469,454,420
2046,21.36356,72.84432,473,416
2047,21.36356,72.92394,392,383
2048,21.36356,73.00357,325,305
2049,21.36356,73.08319,288,273
2050,21.36356,73.16282,339,329
2051,21.36356,73.24244,231,218
2052,21.36356,73.32207,225,216
2053,21.36356,73.40169,43,33
2054,21.36356,73.48132,0,0
2055,21.36356,73.56094,23,12
2056,21.36356,73.64057,7,5
2057,21.36356,73.72019,15,9
2058,21.36356,73.79982,24,13
2059,21.36356,73.87944,20,19
2060,21.36356,73.95907,1,6
2061,21.36356,74.03869,0,0
2062,21.28296,69.81856,0,0
2063,21.28296,69.89819,24,26
2064,21.28296,69.97781,25,60
2065,21.28296,70.05744,58,118
2066,21.28296,70.13706,55,120
2067,21.28296,70.21669,54,119
2068,21.28296,70.29631,70,139
2069,21.28296,70.37594,58,107
2070,21.28296,70.45556,30,62
2071,21.28296,70.53519,3,12
2072,21.28296,70.61481,19,39
2073,21.28296,70.69444,62,95
2074,21.28296,70.77406,33,57
2075,21.28296,70.85369,8,10
2076,21.28296,70.93331,33,63
2077,21.28296,71.01294,66,119
2078,21.28296,71.09256,99,164
2079,21.28296,71.17219,124,209
2080,21.28296,71.25181,137,218
2081,21.28296,71.33144,112,188
2082,21.28296,71.41106,96,151
2083,21.28296,71.49069,74,116
2084,21.28296,71.57031,43,84
2085,21.28296,71.64994,47,63
2086,21.28296,71.72956,67,98
2087,21.28296,71.80919,161,233
2088,21.28296,71.88882,221,282
2089,21.28296,71.96844,296,387
2090,21.28296,72.04807,217,272
2091,21.28296,72.12769,0,17
2092,21.28296,72.60544,18,13
2093,21.28296,72.68507,288,253
2094,21.28296,72.76469,442,392
2095,21.28296,72.84432,322,300
2096,21.28296,72.92394,335,309
2097,21.28296,73.00357,418,369
2098,21.28296,73.08319,303,287
2099,21.28296,73.16282,277,260
2100,21.28296,73.24244,313,310
2101,21.28296,73.32207,299,290
2102,21.28296,73.40169,137,125
2103,21.28296,73.48132,75,64
2104,21.28296,73.56094,20,15
2105,21.28296,73.64057,4,2
2106,21.28296,73.72019,0,0
2107,21.28296,73.79982,29,17
2108,21.28296,73.87944,10,2
2109,21.28296,73.95907,5,0
2110,21.20236,69.89819,0,0
2111,21.20236,69.97781,0,0
2112,21.20236,70.05744,77,137
2113,21.20236,70.13706,63,130
2114,21.20236,70.21669,51,106
2115,21.20236,70.29631,44,89
2116,21.20236,70.37594,33,66
2117,21.20236,70.45556,13,37
2118,21.20236,70.53519,0,0
2119,21.20236,70.61481,0,0
2120,21.20236,70.69444,0,0
2121,21.20236,70.77406,7,2
2122,21.20236,70.85369,3,0
2123,21.20236,70.93331,7,9
2124,21.20236,71.01294,22,39
2125,21.20236,71.09256,36,69
2126,21.20236,71.17219,18,31
2127,21.20236,71.25181,39,62
2128,21.20236,71.33144,102,174
2129,21.20236,71.41106,105,166
2130,21.20236,71.49069,103,165
2131,21.20236,71.57031,85,165
2132,21.20236,71.64994,124,186
2133,21.20236,71.72956,139,207
2134,21.20236,71.80919,185,240
2135,21.20236,71.88882,227,290
2136,21.20236,71.96844,269,327
2137,21.20236,72.04807,139,207
2138,21.20236,72.12769,0,7
2139,21.20236,72.60544,24,14
2140,21.20236,72.68507,129,114
2141,21.20236,72.76469,139,125
2142,21.20236,72.84432,62,60
2143,21.20236,72.92394,431,377
2144,21.20236,73.00357,439,392
2145,21.20236,73.08319,401,355
2146,21.20236,73.16282,279,263
2147,21.20236,73.24244,338,322
2148,21.20236,73.32207,310,292
2149,21.20236,73.40169,229,210
2150,21.20236,73.48132,151,136
2151,21.20236,73.56094,67,83
2152,21.20236,73.64057,23,25
2153,21.20236,73.72019,35,38
2154,21.20236,73.79982,33,33
2155,21.20236,73.87944,4,0
2156,21.12176,69.97781,0,0
2157,21.12176,70.05744,0,18
2158,21.12176,70.13706,42,84
2159,21.12176,70.21669,70,133
2160,21.12176,70.29631,28,71
2161,21.12176,70.37594,18,48
2162,21.12176,70.45556,6,26
2163,21.12176,70.53519,38,24
2164,21.12176,70.61481,18,28
2165,21.12176,70.69444,8,10
2166,21.12176,71.01294,7,6
2167,21.12176,71.09256,12,21
2168,21.12176,71.17219,10,16
2169,21.12176,71.25181,57,112
2170,21.12176,71.33144,106,176
2171,21.12176,71.41106,140,228
2172,21.12176,71.49069,120,194
2173,21.12176,71.57031,160,267
2174,21.12176,71.64994,288,362
2175,21.12176,71.72956,231,276
2176,21.12176,71.80919,126,190
2177,21.12176,71.88882,118,180
2178,21.12176,71.96844,66,107
2179,21.12176,72.04807,0,3
2180,21.12176,72.12769,0,0
2181,21.12176,72.60544,3,3
2182,21.12176,72.68507,4,6
2183,21.12176,72.76469,53,47
2184,21.12176,72.84432,127,115
2185,21.12176,72.92394,452,435
2186,21.12176,73.00357,330,309
2187,21.12176,73.08319,274,260
2188,21.12176,73.16282,262,249
2189,21.12176,73.24244,257,237
2190,21.12176,73.32207,308,283
2191,21.12176,73.40169,209,192
2192,21.12176,73.48132,227,203
2193,21.12176,73.56094,141,135
2194,21.12176,73.64057,53,65
2195,21.12176,73.72019,18,13
2196,21.12176,73.79982,9,2
2197,21.12176,73.87944,4,0
2198,21.04116,70.13706,0,0
2199,21.04116,70.21669,62,115
2200,21.04116,70.29631,69,139
2201,21.04116,70.37594,41,85
2202,21.04116,70.45556,20,36
2203,21.04116,70.53519,84,88
2204,21.04116,70.61481,50,66
2205,21.04116,70.69444,0,17
2206,21.04116,70.77406,0,0
2207,21.04116,70.85369,0,0
2208,21.04116,70.93331,0,0
2209,21.04116,71.01294,0,0
2210,21.04116,71.09256,12,6
2211,21.04116,71.17219,19,37
2212,21.04116,71.25181,78,124
2213,21.04116,71.33144,168,267
2214,21.04116,71.41106,190,299
2215,21.04116,71.49069,141,226
2216,21.04116,71.57031,147,246
2217,21.04116,71.64994,189,228
2218,21.04116,71.72956,91,138
2219,21.04116,71.80919,0,8
2220,21.04116,71.88882,0,1
2221,21.04116,72.68507,0,2
2222,21.04116,72.76469,17,8
2223,21.04116,72.84432,111,100
2224,21.04116,72.92394,176,158
2225,21.04116,73.00357,232,214
2226,21.04116,73.08319,258,243
2227,21.04116,73.16282,249,236
2228,21.04116,73.24244,134,149
2229,21.04116,73.32207,242,225
2230,21.04116,73.40169,202,187
2231,21.04116,73.48132,159,146
2232,21.04116,73.56094,48,59
2233,21.04116,73.64057,62,51
2234,21.04116,73.72019,1,0
2235,21.04116,73.79982,3,0
2236,20.96056,70.13706,0,0
2237,20.96056,70.21669,0,3
2238,20.96056,70.29631,88,83
2239,20.96056,70.37594,123,115
2240,20.96056,70.45556,60,96
2241,20.96056,70.53519,50,77
2242,20.96056,70.61481,62,71
2243,20.96056,70.69444,73,93
2244,20.96056,70.77406,48,33
2245,20.96056,70.85369,39,37
2246,20.96056,70.93331,29,25
2247,20.96056,71.01294,0,13
2248,20.96056,71.09256,64,93
2249,20.96056,71.17219,57,104
2250,20.96056,71.25181,136,221
2251,20.96056,71.33144,156,246
2252,20.96056,71.41106,98,173
2253,20.96056,71.49069,43,71
2254,20.96056,71.57031,0,5
2255,20.96056,71.64994,0,4
2256,20.96056,71.72956,0,3
2257,20.96056,71.80919,0,0
2258,20.96056,72.68507,0,2
2259,20.96056,72.76469,2,7
2260,20.96056,72.84432,45,58
2261,20.96056,72.92394,94,97
2262,20.96056,73.00357,159,156
2263,20.96056,73.08319,269,249
2264,20.96056,73.16282,407,367
2265,20.96056,73.24244,233,211
2266,20.96056,73.32207,237,216
2267,20.96056,73.40169,127,116
2268,20.96056,73.48132,0,1
2269,20.96056,73.56094,4,0
2270,20.96056,73.64057,3,0
2271,20.96056,73.72019,1,0
2272,20.96056,73.79982,1,0
2273,20.96056,73.87944,3,0
2274,20.87996,70.29631,0,0
2275,20.87996,70.37594,6,8
2276,20.87996,70.45556,102,85
2277,20.87996,70.53519,52,71
2278,20.87996,70.61481,64,76
2279,20.87996,70.69444,54,68
2280,20.87996,70.77406,42,59
2281,20.87996,70.85369,71,97
2282,20.87996,70.93331,47,53
2283,20.87996,71.01294,71,82
2284,20.87996,71.09256,103,126
2285,20.87996,71.17219,100,162
2286,20.87996,71.25181,146,252
2287,20.87996,71.33144,77,123
2288,20.87996,71.41106,18,32
2289,20.87996,71.49069,4,3
2290,20.87996,72.76469,0,0
2291,20.87996,72.84432,52,50
2292,20.87996,72.92394,67,67
2293,20.87996,73.00357,94,85
2294,20.87996,73.08319,168,154
2295,20.87996,73.16282,208,200
2296,20.87996,73.24244,217,210
2297,20.87996,73.32207,192,177
2298,20.87996,73.40169,63,58
2299,20.87996,73.48132,2,0
2300,20.87996,73.56094,0,0
2301,20.87996,73.79982,1,0
2302,20.87996,73.87944,3,1
2303,20.79936,70.37594,0,0
2304,20.79936,70.45556,0,0
2305,20.79936,70.53519,0,2
2306,20.79936,70.61481,20,30
2307,20.79936,70.69444,65,75
2308,20.79936,70.77406,59,70
2309,20.79936,70.85369,37,53
2310,20.79936,70.93331,57,65
2311,20.79936,71.01294,27,49
2312,20.79936,71.09256,60,62
2313,20.79936,71.17219,28,30
2314,20.79936,71.25181,31,53
2315,20.79936,71.33144,11,16
2316,20.79936,71.41106,1,0
2317,20.79936,72.84432,0,0
2318,20.79936,72.92394,2,8
2319,20.79936,73.00357,89,89
2320,20.79936,73.08319,143,135
2321,20.79936,73.16282,135,136
2322,20.79936,73.24244,132,140
2323,20.79936,73.32207,141,128
2324,20.79936,73.40169,60,57
2325,20.79936,73.48132,0,0
2326,20.79936,73.56094,0,0
2327,20.79936,73.72019,4,0
2328,20.79936,73.79982,4,0
2329,20.79936,73.87944,2,0
2330,20.71876,70.53519,0,0
2331,20.71876,70.61481,0,0
2332,20.71876,70.69444,0,0
2333,20.71876,70.77406,0,0
2334,20.71876,70.85369,0,0
2335,20.71876,70.93331,0,0
2336,20.71876,71.01294,6,5
2337,20.71876,71.09256,0,0
2338,20.71876,71.17219,0,0
2339,20.71876,72.84432,0,0
2340,20.71876,72.92394,99,91
2341,20.71876,73.00357,132,133
2342,20.71876,73.08319,180,171
2343,20.71876,73.16282,222,206
2344,20.71876,73.24244,177,162
2345,20.71876,73.32207,53,51
2346,20.71876,73.40169,52,50
2347,20.71876,73.48132,0,2
2348,20.71876,73.56094,2,0
2349,20.71876,73.64057,2,0
2350,20.71876,73.72019,2,0
2351,20.71876,73.79982,2,0
2352,20.63816,72.84432,0,0
2353,20.63816,72.92394,85,94
2354,20.63816,73.00357,180,159
2355,20.63816,73.08319,177,167
2356,20.63816,73.16282,223,207
2357,20.63816,73.24244,96,94
2358,20.63816,73.32207,0,0
2359,20.63816,73.40169,0,3
2360,20.63816,73.48132,1,0
2361,20.63816,73.56094,1,0
2362,20.63816,73.64057,2,0
2363,20.55756,72.84432,0,4
2364,20.55756,72.92394,80,77
2365,20.55756,73.00357,116,130
2366,20.55756,73.08319,163,157
2367,20.55756,73.16282,142,155
2368,20.55756,73.24244,45,63
2369,20.55756,73.32207,0,0
2370,20.55756,73.40169,11,2
2371,20.55756,73.48132,11,1
2372,20.47696,72.84432,8,5
2373,20.47696,72.92394,100,100
2374,20.47696,73.00357,172,160
2375,20.47696,73.08319,168,160
2376,20.47696,73.16282,98,123
2377,20.47696,73.24244,14,21
2378,20.47696,73.32207,10,1
2379,20.47696,73.40169,0,1
2380,20.47696,73.48132,0,1
2381,20.39636,72.76469,7,2
2382,20.39636,72.84432,17,8
2383,20.39636,72.92394,53,64
2384,20.39636,73.00357,160,150
2385,20.39636,73.08319,109,120
2386,20.39636,73.16282,62,75
2387,20.39636,73.24244,0,1
2388,20.39636,73.32207,3,0
2389,20.31576,72.68507,4,0
2390,20.31576,72.76469,57,54
2391,20.31576,72.84432,66,60
2392,20.31576,72.92394,19,16
2393,20.31576,73.00357,75,75
2394,20.31576,73.08319,29,28
2395,20.31576,73.16282,13,5
2396,20.31576,73.24244,19,18
2397,20.31576,73.32207,66,56
2398,20.31576,73.40169,11,3
2399,20.31576,73.48132,0,0
2400,20.23516,72.68507,0,0
2401,20.23516,72.76469,51,53
2402,20.23516,72.84432,69,63
2403,20.23516,72.92394,35,35
2404,20.23516,73.00357,11,5
2405,20.23516,73.08319,0,4
2406,20.23516,73.16282,0,0
2407,20.23516,73.24244,0,5
2408,20.23516,73.32207,0,5
2409,20.23516,73.40169,7,2
2410,20.23516,73.48132,0,0
2411,20.15456,72.68507,0,0
2412,20.15456,72.76469,21,18
2413,20.15456,72.84432,11,8
2414,20.15456,72.92394,0,0
2415,20.15456,73.00357,0,0
2416,20.15456,73.08319,0,1
2417,20.15456,73.16282,0,0
