Index,Latitude,Longitude,2018,2019
1701,21.84717,71.33144,255,216
1702,21.84717,71.41106,170,146
1703,21.84717,71.49069,233,238
1704,21.84717,71.57031,196,200
1705,21.84717,71.64994,209,223
1706,21.84717,71.72956,264,286
1707,21.84717,71.80919,410,461
1708,21.84717,71.88882,257,273
1709,21.84717,71.96844,124,129
1710,21.84717,72.04807,47,51
1711,21.84717,72.12769,97,110
1712,21.84717,72.20732,17,19
1713,21.84717,72.60544,73,58
1714,21.84717,72.68507,294,228
1715,21.84717,72.76469,316,299
1716,21.84717,72.84432,328,313
1717,21.84717,72.92394,316,304
1718,21.84717,73.00357,335,307
1719,21.84717,73.08319,343,325
1720,21.84717,73.16282,243,230
1721,21.84717,73.24244,253,212
1722,21.84717,73.32207,235,240
1723,21.84717,73.40169,163,180
1724,21.84717,73.48132,116,135
1725,21.84717,73.56094,254,272
1726,21.84717,73.64057,65,80
1727,21.84717,73.72019,18,22
1728,21.84717,73.79982,3,4
1729,21.84717,73.87944,0,0
1730,21.76657,69.34081,0,0
1731,21.76657,69.42044,15,14
1732,21.76657,69.50006,74,92
1733,21.76657,69.57969,132,175
1734,21.76657,69.65931,83,107
1735,21.76657,69.73894,3,3
1736,21.76657,69.81856,75,87
1737,21.76657,69.89819,150,179
1738,21.76657,69.97781,33,37
1739,21.76657,70.05744,38,44
1740,21.76657,70.13706,153,240
1741,21.76657,70.21669,181,291
1742,21.76657,70.29631,204,334
1743,21.76657,70.37594,170,263
1744,21.76657,70.45556,124,185
1745,21.76657,70.53519,149,218
1746,21.76657,70.61481,144,219
1747,21.76657,70.69444,150,221
1748,21.76657,70.77406,232,250
1749,21.76657,70.85369,227,295
1750,21.76657,70.93331,253,320
1751,21.76657,71.01294,269,339
1752,21.76657,71.09256,397,343
1753,21.76657,71.17219,449,382
1754,21.76657,71.25181,385,326
1755,21.76657,71.33144,386,329
1756,21.76657,71.41106,253,217
1757,21.76657,71.49069,225,206
1758,21.76657,71.57031,259,251
1759,21.76657,71.64994,241,254
1760,21.76657,71.72956,286,303
1761,21.76657,71.80919,421,468
1762,21.76657,71.88882,289,305
1763,21.76657,71.96844,133,135
1764,21.76657,72.04807,131,143
1765,21.76657,72.12769,49,54
1766,21.76657,72.20732,33,35
1767,21.76657,72.28694,1,1
1768,21.76657,72.60544,157,129
1769,21.76657,72.68507,260,238
1770,21.76657,72.76469,233,228
1771,21.76657,72.84432,302,281
1772,21.76657,72.92394,275,279
1773,21.76657,73.00357,255,270
1774,21.76657,73.08319,238,255
1775,21.76657,73.16282,201,207
1776,21.76657,73.24244,240,203
1777,21.76657,73.32207,117,103
1778,21.76657,73.40169,12,12
1779,21.76657,73.48132,53,49
1780,21.76657,73.56094,3,4
1781,21.76657,73.64057,2,2
1782,21.76657,73.72019,0,0
1783,21.76657,73.79982,5,6
1784,21.76657,73.87944,0,0
1785,21.68597,69.42044,0,0
1786,21.68597,69.50006,27,36
1787,21.68597,69.57969,113,152
1788,21.68597,69.65931,82,109
1789,21.68597,69.73894,59,82
1790,21.68597,69.81856,83,106
1791,21.68597,69.89819,58,72
1792,21.68597,69.97781,49,67
1793,21.68597,70.05744,67,83
1794,21.68597,70.13706,99,140
1795,21.68597,70.21669,169,269
1796,21.68597,70.29631,195,323
1797,21.68597,70.37594,207,321
1798,21.68597,70.45556,176,254
1799,21.68597,70.53519,169,252
1800,21.68597,70.61481,190,295
1801,21.68597,70.69444,190,286
1802,21.68597,70.77406,179,192
1803,21.68597,70.85369,350,313
1804,21.68597,70.93331,450,388
1805,21.68597,71.01294,486,431
1806,21.68597,71.09256,453,376
1807,21.68597,71.17219,428,356
1808,21.68597,71.25181,408,349
1809,21.68597,71.33144,401,339
1810,21.68597,71.41106,419,347
1811,21.68597,71.49069,386,333
1812,21.68597,71.57031,264,239
1813,21.68597,71.64994,244,256
1814,21.68597,71.72956,145,157
1815,21.68597,71.80919,174,184
1816,21.68597,71.88882,82,84
1817,21.68597,71.96844,48,52
1818,21.68597,72.04807,118,127
1819,21.68597,72.12769,223,245
1820,21.68597,72.20732,231,251
1821,21.68597,72.28694,103,106
1822,21.68597,72.36657,2,2
1823,21.68597,72.60544,10,8
1824,21.68597,72.68507,71,89
1825,21.68597,72.76469,150,158
1826,21.68597,72.84432,196,185
1827,21.68597,72.92394,210,215
1828,21.68597,73.00357,110,116
1829,21.68597,73.08319,183,187
1830,21.68597,73.16282,225,218
1831,21.68597,73.24244,153,157
1832,21.68597,73.32207,85,79
1833,21.68597,73.40169,49,49
1834,21.68597,73.48132,54,66
1835,21.68597,73.56094,57,56
1836,21.68597,73.64057,95,110
1837,21.68597,73.72019,38,37
1838,21.68597,73.79982,29,35
1839,21.68597,73.87944,2,3
1840,21.60537,69.57969,3,3
1841,21.60537,69.65931,5,7
1842,21.60537,69.73894,8,11
1843,21.60537,69.81856,50,57
1844,21.60537,69.89819,72,85
1845,21.60537,69.97781,158,181
1846,21.60537,70.05744,117,124
1847,21.60537,70.13706,165,181
1848,21.60537,70.21669,151,172
1849,21.60537,70.29631,166,233
1850,21.60537,70.37594,151,180
1851,21.60537,70.45556,114,106
1852,21.60537,70.53519,46,53
1853,21.60537,70.61481,90,89
1854,21.60537,70.69444,120,117
1855,21.60537,70.77406,127,127
1856,21.60537,70.85369,267,228
1857,21.60537,70.93331,400,338
1858,21.60537,71.01294,455,386
1859,21.60537,71.09256,442,373
1860,21.60537,71.17219,404,342
1861,21.60537,71.25181,371,317
1862,21.60537,71.33144,414,353
1863,21.60537,71.41106,391,325
1864,21.60537,71.49069,449,375
1865,21.60537,71.57031,352,342
1866,21.60537,71.64994,416,452
1867,21.60537,71.72956,393,436
1868,21.60537,71.80919,284,311
1869,21.60537,71.88882,132,141
1870,21.60537,71.96844,132,143
1871,21.60537,72.04807,115,124
1872,21.60537,72.12769,178,189
1873,21.60537,72.20732,268,305
1874,21.60537,72.28694,156,174
1875,21.60537,72.36657,3,2
1876,21.60537,72.68507,1,1
1877,21.60537,72.76469,43,39
1878,21.60537,72.84432,159,164
1879,21.60537,72.92394,300,312
1880,21.60537,73.00357,133,154
1881,21.60537,73.08319,139,136
1882,21.60537,73.16282,232,231
1883,21.60537,73.24244,260,273
1884,21.60537,73.32207,215,220
1885,21.60537,73.40169,187,173
1886,21.60537,73.48132,161,168
1887,21.60537,73.56094,243,235
1888,21.60537,73.64057,162,175
1889,21.60537,73.72019,90,94
1890,21.60537,73.79982,16,20
1891,21.60537,73.87944,1,1
1892,21.60537,73.95907,0,0
1893,21.60537,74.03869,11,11
1894,21.60537,74.11832,15,16
1895,21.60537,74.19794,6,5
1896,21.60537,74.27757,3,3
1897,21.60537,74.35719,0,0
1898,21.52477,69.65931,1,1
1899,21.52477,69.73894,24,28
1900,21.52477,69.81856,48,61
1901,21.52477,69.89819,137,173
1902,21.52477,69.97781,138,151
1903,21.52477,70.05744,110,97
1904,21.52477,70.13706,156,158
1905,21.52477,70.21669,147,138
1906,21.52477,70.29631,147,142
1907,21.52477,70.37594,152,145
1908,21.52477,70.45556,73,73
1909,21.52477,70.53519,0,0
1910,21.52477,70.61481,63,53
1911,21.52477,70.69444,151,131
1912,21.52477,70.77406,107,99
1913,21.52477,70.85369,236,199
1914,21.52477,70.93331,414,353
1915,21.52477,71.01294,356,307
1916,21.52477,71.09256,317,269
1917,21.52477,71.17219,405,345
1918,21.52477,71.25181,356,305
1919,21.52477,71.33144,339,284
1920,21.52477,71.41106,336,283
1921,21.52477,71.49069,353,332
1922,21.52477,71.57031,329,351
1923,21.52477,71.64994,320,341
1924,21.52477,71.72956,278,300
1925,21.52477,71.80919,167,182
1926,21.52477,71.88882,159,171
1927,21.52477,71.96844,109,114
1928,21.52477,72.04807,114,121
1929,21.52477,72.12769,121,130
1930,21.52477,72.20732,129,138
1931,21.52477,72.28694,38,41
1932,21.52477,72.60544,2,2
1933,21.52477,72.68507,71,71
1934,21.52477,72.76469,245,235
1935,21.52477,72.84432,298,319
1936,21.52477,72.92394,364,393
1937,21.52477,73.00357,169,177
1938,21.52477,73.08319,188,183
1939,21.52477,73.16282,167,161
1940,21.52477,73.24244,224,231
1941,21.52477,73.32207,243,238
1942,21.52477,73.40169,106,99
1943,21.52477,73.48132,204,204
1944,21.52477,73.56094,174,169
1945,21.52477,73.64057,274,288
1946,21.52477,73.72019,303,319
1947,21.52477,73.79982,243,253
1948,21.52477,73.87944,52,56
1949,21.52477,73.95907,38,39
1950,21.52477,74.03869,75,79
1951,21.52477,74.11832,105,109
1952,21.52477,74.19794,77,79
1953,21.52477,74.27757,62,67
1954,21.52477,74.35719,7,8
1955,21.44416,69.65931,0,0
1956,21.44416,69.73894,5,6
1957,21.44416,69.81856,52,59
1958,21.44416,69.89819,119,136
1959,21.44416,69.97781,68,76
1960,21.44416,70.05744,99,84
1961,21.44416,70.13706,112,106
1962,21.44416,70.21669,107,103
1963,21.44416,70.29631,106,104
1964,21.44416,70.37594,152,149
1965,21.44416,70.45556,134,132
1966,21.44416,70.53519,85,81
1967,21.44416,70.61481,133,133
1968,21.44416,70.69444,139,132
1969,21.44416,70.77406,126,122
1970,21.44416,70.85369,188,169
1971,21.44416,70.93331,262,225
1972,21.44416,71.01294,378,321
1973,21.44416,71.09256,506,433
1974,21.44416,71.17219,520,442
1975,21.44416,71.25181,446,378
1976,21.44416,71.33144,426,359
1977,21.44416,71.41106,278,236
1978,21.44416,71.49069,302,273
1979,21.44416,71.57031,254,252
1980,21.44416,71.64994,170,185
1981,21.44416,71.72956,136,144
1982,21.44416,71.80919,38,43
1983,21.44416,71.88882,84,91
1984,21.44416,71.96844,231,243
1985,21.44416,72.04807,204,220
1986,21.44416,72.12769,89,94
1987,21.44416,72.20732,61,65
1988,21.44416,72.28694,1,1
1989,21.44416,72.60544,2,2
1990,21.44416,72.68507,99,100
1991,21.44416,72.76469,173,174
1992,21.44416,72.84432,204,212
1993,21.44416,72.92394,200,205
1994,21.44416,73.00357,231,244
1995,21.44416,73.08319,152,154
1996,21.44416,73.16282,147,165
1997,21.44416,73.24244,156,170
1998,21.44416,73.32207,131,131
1999,21.44416,73.40169,60,56
2000,21.44416,73.48132,63,67
2001,21.44416,73.56094,138,142
2002,21.44416,73.64057,156,165
2003,21.44416,73.72019,185,209
2004,21.44416,73.79982,194,200
2005,21.44416,73.87944,43,47
2006,21.44416,73.95907,39,39
2007,21.44416,74.03869,22,22
2008,21.44416,74.11832,19,21
2009,21.44416,74.19794,29,31
2010,21.44416,74.27757,15,18
2011,21.44416,74.35719,1,1
2012,21.36356,69.81856,30,41
2013,21.36356,69.89819,104,123
2014,21.36356,69.97781,80,79
2015,21.36356,70.05744,170,164
2016,21.36356,70.13706,195,172
2017,21.36356,70.21669,166,153
2018,21.36356,70.29631,177,168
2019,21.36356,70.37594,139,131
2020,21.36356,70.45556,152,141
2021,21.36356,70.53519,100,85
2022,21.36356,70.61481,103,100
2023,21.36356,70.69444,130,128
2024,21.36356,70.77406,133,117
2025,21.36356,70.85369,80,71
2026,21.36356,70.93331,266,230
2027,21.36356,71.01294,273,239
2028,21.36356,71.09256,312,271
2029,21.36356,71.17219,418,353
2030,21.36356,71.25181,446,382
2031,21.36356,71.33144,399,335
2032,21.36356,71.41106,308,260
2033,21.36356,71.49069,320,277
2034,21.36356,71.57031,315,299
2035,21.36356,71.64994,212,217
2036,21.36356,71.72956,175,177
2037,21.36356,71.80919,134,147
2038,21.36356,71.88882,274,294
2039,21.36356,71.96844,360,382
2040,21.36356,72.04807,363,409
2041,21.36356,72.12769,141,159
2042,21.36356,72.20732,2,1
2043,21.36356,72.60544,2,3
2044,21.36356,72.68507,138,140
2045,21.36356,72.76469,309,307
2046,21.36356,72.84432,324,323
2047,21.36356,72.92394,262,274
2048,21.36356,73.00357,221,227
2049,21.36356,73.08319,199,212
2050,21.36356,73.16282,235,250
2051,21.36356,73.24244,162,172
2052,21.36356,73.32207,161,173
2053,21.36356,73.40169,21,22
2054,21.36356,73.48132,1,1
2055,21.36356,73.56094,5,6
2056,21.36356,73.64057,4,6
2057,21.36356,73.72019,5,6
2058,21.36356,73.79982,10,11
2059,21.36356,73.87944,13,12
2060,21.36356,73.95907,12,12
2061,21.36356,74.03869,0,0
2062,21.28296,69.81856,0,0
2063,21.28296,69.89819,17,25
2064,21.28296,69.97781,53,62
2065,21.28296,70.05744,130,125
2066,21.28296,70.13706,137,130
2067,21.28296,70.21669,132,130
2068,21.28296,70.29631,166,149
2069,21.28296,70.37594,131,116
2070,21.28296,70.45556,73,73
2071,21.28296,70.53519,26,22
2072,21.28296,70.61481,48,46
2073,21.28296,70.69444,94,98
2074,21.28296,70.77406,71,69
2075,21.28296,70.85369,13,11
2076,21.28296,70.93331,88,79
2077,21.28296,71.01294,161,140
2078,21.28296,71.09256,210,181
2079,21.28296,71.17219,270,231
2080,21.28296,71.25181,268,234
2081,21.28296,71.33144,233,204
2082,21.28296,71.41106,187,164
2083,21.28296,71.49069,145,129
2084,21.28296,71.57031,97,98
2085,21.28296,71.64994,63,67
2086,21.28296,71.72956,116,119
2087,21.28296,71.80919,270,290
2088,21.28296,71.88882,296,312
2089,21.28296,71.96844,377,410
2090,21.28296,72.04807,286,306
2091,21.28296,72.12769,30,35
2092,21.28296,72.60544,12,14
2093,21.28296,72.68507,230,226
2094,21.28296,72.76469,307,302
2095,21.28296,72.84432,212,216
2096,21.28296,72.92394,221,230
2097,21.28296,73.00357,275,275
2098,21.28296,73.08319,207,217
2099,21.28296,73.16282,191,201
2100,21.28296,73.24244,210,230
2101,21.28296,73.32207,200,215
2102,21.28296,73.40169,93,99
2103,21.28296,73.48132,50,53
2104,21.28296,73.56094,17,18
2105,21.28296,73.64057,0,0
2106,21.28296,73.72019,0,0
2107,21.28296,73.79982,13,14
2108,21.28296,73.87944,5,5
2109,21.28296,73.95907,1,1
2110,21.20236,69.89819,0,0
2111,21.20236,69.97781,12,10
2112,21.20236,70.05744,145,134
2113,21.20236,70.13706,145,135
2114,21.20236,70.21669,120,115
2115,21.20236,70.29631,100,98
2116,21.20236,70.37594,73,73
2117,21.20236,70.45556,43,46
2118,21.20236,70.53519,2,2
2119,21.20236,70.61481,0,0
2120,21.20236,70.69444,3,3
2121,21.20236,70.77406,5,5
2122,21.20236,70.85369,1,1
2123,21.20236,70.93331,12,10
2124,21.20236,71.01294,55,48
2125,21.20236,71.09256,97,86
2126,21.20236,71.17219,44,37
2127,21.20236,71.25181,88,75
2128,21.20236,71.33144,225,192
2129,21.20236,71.41106,208,180
2130,21.20236,71.49069,206,179
2131,21.20236,71.57031,176,179
2132,21.20236,71.64994,209,223
2133,21.20236,71.72956,234,250
2134,21.20236,71.80919,256,273
2135,21.20236,71.88882,299,325
2136,21.20236,71.96844,337,388
2137,21.20236,72.04807,233,267
2138,21.20236,72.12769,14,15
2139,21.20236,72.60544,14,14
2140,21.20236,72.68507,95,98
2141,21.20236,72.76469,107,111
2142,21.20236,72.84432,44,46
2143,21.20236,72.92394,281,289
2144,21.20236,73.00357,286,293
2145,21.20236,73.08319,269,272
2146,21.20236,73.16282,192,199
2147,21.20236,73.24244,227,235
2148,21.20236,73.32207,211,219
2149,21.20236,73.40169,155,159
2150,21.20236,73.48132,109,114
2151,21.20236,73.56094,72,81
2152,21.20236,73.64057,23,25
2153,21.20236,73.72019,34,37
2154,21.20236,73.79982,31,33
2155,21.20236,73.87944,0,0
2156,21.12176,69.97781,1,1
2157,21.12176,70.05744,31,31
2158,21.12176,70.13706,98,91
2159,21.12176,70.21669,133,133
2160,21.12176,70.29631,87,85
2161,21.12176,70.37594,61,58
2162,21.12176,70.45556,41,38
2163,21.12176,70.53519,54,51
2164,21.12176,70.61481,35,31
2165,21.12176,70.69444,9,10
2166,21.12176,71.01294,7,5
2167,21.12176,71.09256,29,25
2168,21.12176,71.17219,27,21
2169,21.12176,71.25181,151,133
2170,21.12176,71.33144,221,193
2171,21.12176,71.41106,287,248
2172,21.12176,71.49069,249,212
2173,21.12176,71.57031,318,284
2174,21.12176,71.64994,378,406
2175,21.12176,71.72956,303,331
2176,21.12176,71.80919,214,232
2177,21.12176,71.88882,204,223
2178,21.12176,71.96844,110,122
2179,21.12176,72.04807,9,8
2180,21.12176,72.12769,3,2
2181,21.12176,72.60544,2,2
2182,21.12176,72.68507,5,4
2183,21.12176,72.76469,39,40
2184,21.12176,72.84432,92,98
2185,21.12176,72.92394,309,322
2186,21.12176,73.00357,223,227
2187,21.12176,73.08319,189,198
2188,21.12176,73.16282,176,190
2189,21.12176,73.24244,178,183
2190,21.12176,73.32207,216,216
2191,21.12176,73.40169,147,150
2192,21.12176,73.48132,161,159
2193,21.12176,73.56094,120,120
2194,21.12176,73.64057,59,63
2195,21.12176,73.72019,15,16
2196,21.12176,73.79982,3,3
2197,21.12176,73.87944,0,0
2198,21.04116,70.13706,8,7
2199,21.04116,70.21669,125,115
2200,21.04116,70.29631,158,144
2201,21.04116,70.37594,118,100
2202,21.04116,70.45556,107,83
2203,21.04116,70.53519,188,136
2204,21.04116,70.61481,147,116
2205,21.04116,70.69444,61,51
2206,21.04116,70.77406,0,0
2207,21.04116,70.85369,0,0
2208,21.04116,70.93331,0,0
2209,21.04116,71.01294,0,0
2210,21.04116,71.09256,7,7
2211,21.04116,71.17219,52,46
2212,21.04116,71.25181,168,140
2213,21.04116,71.33144,339,290
2214,21.04116,71.41106,378,318
2215,21.04116,71.49069,286,246
2216,21.04116,71.57031,308,265
2217,21.04116,71.64994,267,267
2218,21.04116,71.72956,160,175
2219,21.04116,71.80919,16,16
2220,21.04116,71.88882,4,3
2221,21.04116,72.68507,2,2
2222,21.04116,72.76469,15,16
2223,21.04116,72.84432,75,77
2224,21.04116,72.92394,126,131
2225,21.04116,73.00357,163,166
2226,21.04116,73.08319,182,190
2227,21.04116,73.16282,172,179
2228,21.04116,73.24244,150,155
2229,21.04116,73.32207,170,174
2230,21.04116,73.40169,144,148
2231,21.04116,73.48132,110,115
2232,21.04116,73.56094,53,56
2233,21.04116,73.64057,41,43
2234,21.04116,73.72019,0,0
2235,21.04116,73.79982,1,0
2236,20.96056,70.13706,0,0
2237,20.96056,70.21669,12,12
2238,20.96056,70.29631,117,106
2239,20.96056,70.37594,175,146
2240,20.96056,70.45556,173,149
2241,20.96056,70.53519,151,129
2242,20.96056,70.61481,175,124
2243,20.96056,70.69444,171,145
2244,20.96056,70.77406,59,57
2245,20.96056,70.85369,44,47
2246,20.96056,70.93331,33,33
2247,20.96056,71.01294,80,50
2248,20.96056,71.09256,134,114
2249,20.96056,71.17219,132,120
2250,20.96056,71.25181,283,243
2251,20.96056,71.33144,316,270
2252,20.96056,71.41106,242,204
2253,20.96056,71.49069,98,86
2254,20.96056,71.57031,11,9
2255,20.96056,71.64994,9,8
2256,20.96056,71.72956,7,6
2257,20.96056,71.80919,4,3
2258,20.96056,72.68507,1,1
2259,20.96056,72.76469,8,8
2260,20.96056,72.84432,55,57
2261,20.96056,72.92394,89,93
2262,20.96056,73.00357,142,147
2263,20.96056,73.08319,187,192
2264,20.96056,73.16282,275,275
2265,20.96056,73.24244,238,243
2266,20.96056,73.32207,164,168
2267,20.96056,73.40169,94,100
2268,20.96056,73.48132,6,7
2269,20.96056,73.56094,0,0
2270,20.96056,73.64057,1,1
2271,20.96056,73.72019,0,0
2272,20.96056,73.79982,0,0
2273,20.96056,73.87944,0,0
2274,20.87996,70.29631,3,2
2275,20.87996,70.37594,28,23
2276,20.87996,70.45556,132,114
2277,20.87996,70.53519,148,121
2278,20.87996,70.61481,176,129
2279,20.87996,70.69444,161,121
2280,20.87996,70.77406,133,109
2281,20.87996,70.85369,128,127
2282,20.87996,70.93331,113,99
2283,20.87996,71.01294,155,129
2284,20.87996,71.09256,183,155
2285,20.87996,71.17219,206,179
2286,20.87996,71.25181,350,299
2287,20.87996,71.33144,162,136
2288,20.87996,71.41106,48,39
2289,20.87996,71.49069,6,5
2290,20.87996,72.76469,0,0
2291,20.87996,72.84432,40,42
2292,20.87996,72.92394,56,59
2293,20.87996,73.00357,72,75
2294,20.87996,73.08319,123,127
2295,20.87996,73.16282,146,152
2296,20.87996,73.24244,150,159
2297,20.87996,73.32207,139,141
2298,20.87996,73.40169,48,50
2299,20.87996,73.48132,1,1
2300,20.87996,73.56094,0,0
2301,20.87996,73.79982,0,0
2302,20.87996,73.87944,1,2
2303,20.79936,70.37594,0,0
2304,20.79936,70.45556,9,7
2305,20.79936,70.53519,40,29
2306,20.79936,70.61481,106,78
2307,20.79936,70.69444,154,123
2308,20.79936,70.77406,158,120
2309,20.79936,70.85369,99,89
2310,20.79936,70.93331,148,115
2311,20.79936,71.01294,71,63
2312,20.79936,71.09256,73,66
2313,20.79936,71.17219,41,41
2314,20.79936,71.25181,70,63
2315,20.79936,71.33144,23,19
2316,20.79936,71.41106,2,2
2317,20.79936,72.84432,0,0
2318,20.79936,72.92394,8,8
2319,20.79936,73.00357,78,82
2320,20.79936,73.08319,104,109
2321,20.79936,73.16282,128,134
2322,20.79936,73.24244,127,132
2323,20.79936,73.32207,102,106
2324,20.79936,73.40169,46,48
2325,20.79936,73.48132,1,1
2326,20.79936,73.56094,0,0
2327,20.79936,73.72019,1,1
2328,20.79936,73.79982,1,1
2329,20.79936,73.87944,0,0
2330,20.71876,70.53519,0,0
2331,20.71876,70.61481,1,1
2332,20.71876,70.69444,28,21
2333,20.71876,70.77406,33,22
2334,20.71876,70.85369,8,4
2335,20.71876,70.93331,27,19
2336,20.71876,71.01294,7,5
2337,20.71876,71.09256,1,1
2338,20.71876,71.17219,0,0
2339,20.71876,72.84432,0,0
2340,20.71876,72.92394,80,84
2341,20.71876,73.00357,121,126
2342,20.71876,73.08319,130,135
2343,20.71876,73.16282,155,159
2344,20.71876,73.24244,127,131
2345,20.71876,73.32207,44,46
2346,20.71876,73.40169,42,44
2347,20.71876,73.48132,1,1
2348,20.71876,73.56094,0,0
2349,20.71876,73.64057,0,0
2350,20.71876,73.72019,0,0
2351,20.71876,73.79982,0,0
2352,20.63816,72.84432,0,0
2353,20.63816,72.92394,87,92
2354,20.63816,73.00357,159,161
2355,20.63816,73.08319,128,131
2356,20.63816,73.16282,155,158
2357,20.63816,73.24244,75,79
2358,20.63816,73.32207,3,3
2359,20.63816,73.40169,2,2
2360,20.63816,73.48132,0,0
2361,20.63816,73.56094,0,0
2362,20.63816,73.64057,0,0
2363,20.55756,72.84432,4,4
2364,20.55756,72.92394,69,72
2365,20.55756,73.00357,126,129
2366,20.55756,73.08319,164,168
2367,20.55756,73.16282,140,147
2368,20.55756,73.24244,59,64
2369,20.55756,73.32207,1,1
2370,20.55756,73.40169,0,0
2371,20.55756,73.48132,0,0
2372,20.47696,72.84432,7,6
2373,20.47696,72.92394,90,94
2374,20.47696,73.00357,160,163
2375,20.47696,73.08319,166,171
2376,20.47696,73.16282,117,124
2377,20.47696,73.24244,22,24
2378,20.47696,73.32207,0,0
2379,20.47696,73.40169,1,1
2380,20.47696,73.48132,1,1
2381,20.39636,72.76469,2,2
2382,20.39636,72.84432,5,5
2383,20.39636,72.92394,58,63
2384,20.39636,73.00357,151,152
2385,20.39636,73.08319,128,134
2386,20.39636,73.16282,68,73
2387,20.39636,73.24244,0,0
2388,20.39636,73.32207,0,0
2389,20.31576,72.68507,0,0
2390,20.31576,72.76469,48,51
2391,20.31576,72.84432,49,52
2392,20.31576,72.92394,14,15
2393,20.31576,73.00357,65,67
2394,20.31576,73.08319,31,33
2395,20.31576,73.16282,3,3
2396,20.31576,73.24244,25,25
2397,20.31576,73.32207,41,42
2398,20.31576,73.40169,3,2
2399,20.31576,73.48132,0,0
2400,20.23516,72.68507,0,0
2401,20.23516,72.76469,49,52
2402,20.23516,72.84432,54,56
2403,20.23516,72.92394,25,27
2404,20.23516,73.00357,2,1
2405,20.23516,73.08319,4,3
2406,20.23516,73.16282,0,0
2407,20.23516,73.24244,7,6
2408,20.23516,73.32207,8,8
2409,20.23516,73.40169,2,2
2410,20.23516,73.48132,0,0
2411,20.15456,72.68507,0,0
2412,20.15456,72.76469,12,13
2413,20.15456,72.84432,4,3
2414,20.15456,72.92394,0,0
2415,20.15456,73.00357,0,0
2416,20.15456,73.08319,0,0
2417,20.15456,73.16282,0,0
