Index,Latitude,Longitude,2018,2019
1701,21.84717,71.33144,180,403
1702,21.84717,71.41106,138,268
1703,21.84717,71.49069,280,353
1704,21.84717,71.57031,264,316
1705,21.84717,71.64994,236,269
1706,21.84717,71.72956,253,309
1707,21.84717,71.80919,359,444
1708,21.84717,71.88882,220,334
1709,21.84717,71.96844,111,191
1710,21.84717,72.04807,43,106
1711,21.84717,72.12769,84,158
1712,21.84717,72.20732,24,56
1713,21.84717,72.60544,29,24
1714,21.84717,72.68507,173,171
1715,21.84717,72.76469,233,220
1716,21.84717,72.84432,297,287
1717,21.84717,72.92394,293,294
1718,21.84717,73.00357,236,243
1719,21.84717,73.08319,289,287
1720,21.84717,73.16282,202,199
1721,21.84717,73.24244,208,212
1722,21.84717,73.32207,191,189
1723,21.84717,73.40169,88,74
1724,21.84717,73.48132,78,86
1725,21.84717,73.56094,165,159
1726,21.84717,73.64057,48,42
1727,21.84717,73.72019,31,23
1728,21.84717,73.79982,4,3
1729,21.84717,73.87944,0,0
1730,21.76657,69.34081,0,1
1731,21.76657,69.42044,11,14
1732,21.76657,69.50006,54,65
1733,21.76657,69.57969,87,93
1734,21.76657,69.65931,54,53
1735,21.76657,69.73894,8,10
1736,21.76657,69.81856,72,58
1737,21.76657,69.89819,164,139
1738,21.76657,69.97781,27,24
1739,21.76657,70.05744,56,40
1740,21.76657,70.13706,276,255
1741,21.76657,70.21669,294,309
1742,21.76657,70.29631,337,404
1743,21.76657,70.37594,287,355
1744,21.76657,70.45556,220,319
1745,21.76657,70.53519,220,378
1746,21.76657,70.61481,213,374
1747,21.76657,70.69444,196,371
1748,21.76657,70.77406,191,385
1749,21.76657,70.85369,252,502
1750,21.76657,70.93331,248,502
1751,21.76657,71.01294,258,548
1752,21.76657,71.09256,201,522
1753,21.76657,71.17219,238,630
1754,21.76657,71.25181,215,627
1755,21.76657,71.33144,233,598
1756,21.76657,71.41106,162,434
1757,21.76657,71.49069,188,378
1758,21.76657,71.57031,278,429
1759,21.76657,71.64994,258,336
1760,21.76657,71.72956,267,341
1761,21.76657,71.80919,358,444
1762,21.76657,71.88882,261,370
1763,21.76657,71.96844,101,185
1764,21.76657,72.04807,102,194
1765,21.76657,72.12769,36,83
1766,21.76657,72.20732,32,64
1767,21.76657,72.28694,0,1
1768,21.76657,72.60544,64,60
1769,21.76657,72.68507,181,186
1770,21.76657,72.76469,216,200
1771,21.76657,72.84432,316,322
1772,21.76657,72.92394,274,271
1773,21.76657,73.00357,227,240
1774,21.76657,73.08319,217,221
1775,21.76657,73.16282,163,162
1776,21.76657,73.24244,166,154
1777,21.76657,73.32207,73,65
1778,21.76657,73.40169,11,9
1779,21.76657,73.48132,53,52
1780,21.76657,73.56094,6,9
1781,21.76657,73.64057,1,1
1782,21.76657,73.72019,0,0
1783,21.76657,73.79982,3,3
1784,21.76657,73.87944,1,1
1785,21.68597,69.42044,1,7
1786,21.68597,69.50006,25,39
1787,21.68597,69.57969,69,73
1788,21.68597,69.65931,50,52
1789,21.68597,69.73894,44,51
1790,21.68597,69.81856,53,50
1791,21.68597,69.89819,46,51
1792,21.68597,69.97781,41,42
1793,21.68597,70.05744,94,106
1794,21.68597,70.13706,180,198
1795,21.68597,70.21669,273,313
1796,21.68597,70.29631,300,365
1797,21.68597,70.37594,319,382
1798,21.68597,70.45556,257,364
1799,21.68597,70.53519,240,391
1800,21.68597,70.61481,276,475
1801,21.68597,70.69444,249,437
1802,21.68597,70.77406,151,351
1803,21.68597,70.85369,189,458
1804,21.68597,70.93331,229,568
1805,21.68597,71.01294,258,629
1806,21.68597,71.09256,228,631
1807,21.68597,71.17219,247,709
1808,21.68597,71.25181,240,722
1809,21.68597,71.33144,244,676
1810,21.68597,71.41106,242,611
1811,21.68597,71.49069,264,569
1812,21.68597,71.57031,214,414
1813,21.68597,71.64994,216,304
1814,21.68597,71.72956,143,188
1815,21.68597,71.80919,138,210
1816,21.68597,71.88882,57,91
1817,21.68597,71.96844,46,78
1818,21.68597,72.04807,99,191
1819,21.68597,72.12769,174,305
1820,21.68597,72.20732,174,287
1821,21.68597,72.28694,57,103
1822,21.68597,72.36657,0,0
1823,21.68597,72.60544,3,4
1824,21.68597,72.68507,86,91
1825,21.68597,72.76469,128,133
1826,21.68597,72.84432,180,179
1827,21.68597,72.92394,182,187
1828,21.68597,73.00357,113,122
1829,21.68597,73.08319,172,180
1830,21.68597,73.16282,207,208
1831,21.68597,73.24244,148,132
1832,21.68597,73.32207,51,46
1833,21.68597,73.40169,35,39
1834,21.68597,73.48132,86,109
1835,21.68597,73.56094,64,80
1836,21.68597,73.64057,55,70
1837,21.68597,73.72019,34,40
1838,21.68597,73.79982,16,18
1839,21.68597,73.87944,4,10
1840,21.60537,69.57969,3,10
1841,21.60537,69.65931,7,12
1842,21.60537,69.73894,14,26
1843,21.60537,69.81856,32,34
1844,21.60537,69.89819,52,62
1845,21.60537,69.97781,108,115
1846,21.60537,70.05744,98,103
1847,21.60537,70.13706,143,142
1848,21.60537,70.21669,136,158
1849,21.60537,70.29631,198,240
1850,21.60537,70.37594,147,182
1851,21.60537,70.45556,81,110
1852,21.60537,70.53519,57,81
1853,21.60537,70.61481,68,135
1854,21.60537,70.69444,83,160
1855,21.60537,70.77406,77,167
1856,21.60537,70.85369,131,323
1857,21.60537,70.93331,193,504
1858,21.60537,71.01294,241,616
1859,21.60537,71.09256,233,654
1860,21.60537,71.17219,218,656
1861,21.60537,71.25181,221,684
1862,21.60537,71.33144,248,680
1863,21.60537,71.41106,240,625
1864,21.60537,71.49069,288,589
1865,21.60537,71.57031,308,509
1866,21.60537,71.64994,378,500
1867,21.60537,71.72956,335,433
1868,21.60537,71.80919,238,347
1869,21.60537,71.88882,104,169
1870,21.60537,71.96844,127,196
1871,21.60537,72.04807,105,203
1872,21.60537,72.12769,137,255
1873,21.60537,72.20732,199,310
1874,21.60537,72.28694,94,154
1875,21.60537,72.36657,2,12
1876,21.60537,72.68507,1,1
1877,21.60537,72.76469,26,21
1878,21.60537,72.84432,166,179
1879,21.60537,72.92394,314,323
1880,21.60537,73.00357,175,178
1881,21.60537,73.08319,113,123
1882,21.60537,73.16282,246,248
1883,21.60537,73.24244,289,285
1884,21.60537,73.32207,218,214
1885,21.60537,73.40169,113,115
1886,21.60537,73.48132,127,152
1887,21.60537,73.56094,223,240
1888,21.60537,73.64057,110,146
1889,21.60537,73.72019,80,99
1890,21.60537,73.79982,18,30
1891,21.60537,73.87944,4,11
1892,21.60537,73.95907,3,6
1893,21.60537,74.03869,16,20
1894,21.60537,74.11832,17,22
1895,21.60537,74.19794,9,13
1896,21.60537,74.27757,5,7
1897,21.60537,74.35719,0,0
1898,21.52477,69.65931,1,3
1899,21.52477,69.73894,25,34
1900,21.52477,69.81856,30,29
1901,21.52477,69.89819,67,81
1902,21.52477,69.97781,82,90
1903,21.52477,70.05744,68,78
1904,21.52477,70.13706,84,77
1905,21.52477,70.21669,76,73
1906,21.52477,70.29631,92,102
1907,21.52477,70.37594,80,93
1908,21.52477,70.45556,47,54
1909,21.52477,70.53519,10,23
1910,21.52477,70.61481,39,68
1911,21.52477,70.69444,74,143
1912,21.52477,70.77406,54,111
1913,21.52477,70.85369,104,271
1914,21.52477,70.93331,194,486
1915,21.52477,71.01294,180,528
1916,21.52477,71.09256,172,536
1917,21.52477,71.17219,217,633
1918,21.52477,71.25181,213,624
1919,21.52477,71.33144,202,605
1920,21.52477,71.41106,205,548
1921,21.52477,71.49069,269,545
1922,21.52477,71.57031,312,465
1923,21.52477,71.64994,302,399
1924,21.52477,71.72956,256,349
1925,21.52477,71.80919,140,221
1926,21.52477,71.88882,137,212
1927,21.52477,71.96844,92,152
1928,21.52477,72.04807,93,186
1929,21.52477,72.12769,114,205
1930,21.52477,72.20732,103,192
1931,21.52477,72.28694,35,67
1932,21.52477,72.60544,3,3
1933,21.52477,72.68507,47,55
1934,21.52477,72.76469,172,176
1935,21.52477,72.84432,288,294
1936,21.52477,72.92394,330,343
1937,21.52477,73.00357,152,167
1938,21.52477,73.08319,150,164
1939,21.52477,73.16282,175,199
1940,21.52477,73.24244,222,226
1941,21.52477,73.32207,259,259
1942,21.52477,73.40169,81,97
1943,21.52477,73.48132,169,177
1944,21.52477,73.56094,168,180
1945,21.52477,73.64057,230,257
1946,21.52477,73.72019,180,201
1947,21.52477,73.79982,133,135
1948,21.52477,73.87944,41,41
1949,21.52477,73.95907,22,22
1950,21.52477,74.03869,67,69
1951,21.52477,74.11832,74,72
1952,21.52477,74.19794,67,70
1953,21.52477,74.27757,60,63
1954,21.52477,74.35719,11,14
1955,21.44416,69.65931,0,0
1956,21.44416,69.73894,10,14
1957,21.44416,69.81856,31,47
1958,21.44416,69.89819,64,94
1959,21.44416,69.97781,56,82
1960,21.44416,70.05744,58,75
1961,21.44416,70.13706,72,87
1962,21.44416,70.21669,63,78
1963,21.44416,70.29631,64,80
1964,21.44416,70.37594,95,127
1965,21.44416,70.45556,90,144
1966,21.44416,70.53519,59,115
1967,21.44416,70.61481,89,171
1968,21.44416,70.69444,91,176
1969,21.44416,70.77406,75,155
1970,21.44416,70.85369,105,280
1971,21.44416,70.93331,128,390
1972,21.44416,71.01294,178,528
1973,21.44416,71.09256,256,661
1974,21.44416,71.17219,323,793
1975,21.44416,71.25181,296,767
1976,21.44416,71.33144,278,709
1977,21.44416,71.41106,177,541
1978,21.44416,71.49069,202,503
1979,21.44416,71.57031,191,387
1980,21.44416,71.64994,155,270
1981,21.44416,71.72956,110,169
1982,21.44416,71.80919,38,59
1983,21.44416,71.88882,71,130
1984,21.44416,71.96844,182,289
1985,21.44416,72.04807,168,273
1986,21.44416,72.12769,61,96
1987,21.44416,72.20732,63,109
1988,21.44416,72.28694,15,30
1989,21.44416,72.60544,2,2
1990,21.44416,72.68507,69,83
1991,21.44416,72.76469,107,120
1992,21.44416,72.84432,159,187
1993,21.44416,72.92394,168,190
1994,21.44416,73.00357,201,223
1995,21.44416,73.08319,122,139
1996,21.44416,73.16282,144,159
1997,21.44416,73.24244,134,148
1998,21.44416,73.32207,125,151
1999,21.44416,73.40169,68,81
2000,21.44416,73.48132,39,28
2001,21.44416,73.56094,103,99
2002,21.44416,73.64057,106,110
2003,21.44416,73.72019,91,101
2004,21.44416,73.79982,119,117
2005,21.44416,73.87944,40,44
2006,21.44416,73.95907,35,29
2007,21.44416,74.03869,15,12
2008,21.44416,74.11832,20,24
2009,21.44416,74.19794,25,26
2010,21.44416,74.27757,26,29
2011,21.44416,74.35719,5,9
2012,21.36356,69.81856,39,66
2013,21.36356,69.89819,83,134
2014,21.36356,69.97781,56,97
2015,21.36356,70.05744,129,167
2016,21.36356,70.13706,141,186
2017,21.36356,70.21669,112,165
2018,21.36356,70.29631,129,184
2019,21.36356,70.37594,99,162
2020,21.36356,70.45556,113,189
2021,21.36356,70.53519,70,138
2022,21.36356,70.61481,88,193
2023,21.36356,70.69444,99,185
2024,21.36356,70.77406,81,159
2025,21.36356,70.85369,42,117
2026,21.36356,70.93331,112,336
2027,21.36356,71.01294,128,424
2028,21.36356,71.09256,153,504
2029,21.36356,71.17219,235,674
2030,21.36356,71.25181,277,736
2031,21.36356,71.33144,239,668
2032,21.36356,71.41106,187,570
2033,21.36356,71.49069,182,510
2034,21.36356,71.57031,199,432
2035,21.36356,71.64994,151,267
2036,21.36356,71.72956,120,200
2037,21.36356,71.80919,108,196
2038,21.36356,71.88882,234,382
2039,21.36356,71.96844,293,442
2040,21.36356,72.04807,331,452
2041,21.36356,72.12769,112,170
2042,21.36356,72.20732,5,12
2043,21.36356,72.60544,2,4
2044,21.36356,72.68507,82,105
2045,21.36356,72.76469,215,284
2046,21.36356,72.84432,252,309
2047,21.36356,72.92394,232,265
2048,21.36356,73.00357,169,192
2049,21.36356,73.08319,159,197
2050,21.36356,73.16282,188,227
2051,21.36356,73.24244,151,181
2052,21.36356,73.32207,165,188
2053,21.36356,73.40169,17,24
2054,21.36356,73.48132,1,1
2055,21.36356,73.56094,8,10
2056,21.36356,73.64057,4,4
2057,21.36356,73.72019,7,7
2058,21.36356,73.79982,14,17
2059,21.36356,73.87944,21,25
2060,21.36356,73.95907,20,25
2061,21.36356,74.03869,2,3
2062,21.28296,69.81856,4,13
2063,21.28296,69.89819,30,61
2064,21.28296,69.97781,66,116
2065,21.28296,70.05744,113,152
2066,21.28296,70.13706,116,162
2067,21.28296,70.21669,106,139
2068,21.28296,70.29631,118,178
2069,21.28296,70.37594,95,153
2070,21.28296,70.45556,66,122
2071,21.28296,70.53519,23,40
2072,21.28296,70.61481,53,106
2073,21.28296,70.69444,66,112
2074,21.28296,70.77406,47,78
2075,21.28296,70.85369,8,14
2076,21.28296,70.93331,38,139
2077,21.28296,71.01294,75,274
2078,21.28296,71.09256,102,332
2079,21.28296,71.17219,144,423
2080,21.28296,71.25181,151,458
2081,21.28296,71.33144,147,450
2082,21.28296,71.41106,119,410
2083,21.28296,71.49069,91,288
2084,21.28296,71.57031,62,149
2085,21.28296,71.64994,43,82
2086,21.28296,71.72956,101,178
2087,21.28296,71.80919,216,339
2088,21.28296,71.88882,234,365
2089,21.28296,71.96844,301,442
2090,21.28296,72.04807,257,381
2091,21.28296,72.12769,26,41
2092,21.28296,72.60544,11,24
2093,21.28296,72.68507,138,178
2094,21.28296,72.76469,213,257
2095,21.28296,72.84432,182,222
2096,21.28296,72.92394,188,217
2097,21.28296,73.00357,222,267
2098,21.28296,73.08319,174,223
2099,21.28296,73.16282,150,178
2100,21.28296,73.24244,205,233
2101,21.28296,73.32207,192,212
2102,21.28296,73.40169,98,101
2103,21.28296,73.48132,58,68
2104,21.28296,73.56094,15,11
2105,21.28296,73.64057,2,3
2106,21.28296,73.72019,3,7
2107,21.28296,73.79982,20,31
2108,21.28296,73.87944,12,18
2109,21.28296,73.95907,6,11
2110,21.20236,69.89819,2,6
2111,21.20236,69.97781,9,15
2112,21.20236,70.05744,113,143
2113,21.20236,70.13706,115,150
2114,21.20236,70.21669,85,118
2115,21.20236,70.29631,81,124
2116,21.20236,70.37594,63,100
2117,21.20236,70.45556,35,48
2118,21.20236,70.53519,10,12
2119,21.20236,70.61481,4,5
2120,21.20236,70.69444,9,12
2121,21.20236,70.77406,8,2
2122,21.20236,70.85369,0,0
2123,21.20236,70.93331,11,37
2124,21.20236,71.01294,35,122
2125,21.20236,71.09256,55,179
2126,21.20236,71.17219,19,89
2127,21.20236,71.25181,48,185
2128,21.20236,71.33144,132,400
2129,21.20236,71.41106,126,399
2130,21.20236,71.49069,121,348
2131,21.20236,71.57031,128,293
2132,21.20236,71.64994,171,301
2133,21.20236,71.72956,210,338
2134,21.20236,71.80919,213,337
2135,21.20236,71.88882,250,377
2136,21.20236,71.96844,290,427
2137,21.20236,72.04807,204,289
2138,21.20236,72.12769,14,26
2139,21.20236,72.60544,13,16
2140,21.20236,72.68507,53,74
2141,21.20236,72.76469,64,83
2142,21.20236,72.84432,30,36
2143,21.20236,72.92394,207,225
2144,21.20236,73.00357,230,265
2145,21.20236,73.08319,238,287
2146,21.20236,73.16282,161,189
2147,21.20236,73.24244,220,239
2148,21.20236,73.32207,191,211
2149,21.20236,73.40169,147,143
2150,21.20236,73.48132,113,119
2151,21.20236,73.56094,56,60
2152,21.20236,73.64057,27,36
2153,21.20236,73.72019,33,46
2154,21.20236,73.79982,33,43
2155,21.20236,73.87944,5,9
2156,21.12176,69.97781,0,1
2157,21.12176,70.05744,32,53
2158,21.12176,70.13706,75,106
2159,21.12176,70.21669,99,146
2160,21.12176,70.29631,66,91
2161,21.12176,70.37594,52,75
2162,21.12176,70.45556,41,65
2163,21.12176,70.53519,62,84
2164,21.12176,70.61481,46,64
2165,21.12176,70.69444,21,20
2166,21.12176,71.01294,4,5
2167,21.12176,71.09256,31,110
2168,21.12176,71.17219,19,98
2169,21.12176,71.25181,89,299
2170,21.12176,71.33144,120,430
2171,21.12176,71.41106,167,491
2172,21.12176,71.49069,153,445
2173,21.12176,71.57031,198,450
2174,21.12176,71.64994,308,524
2175,21.12176,71.72956,264,429
2176,21.12176,71.80919,185,301
2177,21.12176,71.88882,165,263
2178,21.12176,71.96844,94,159
2179,21.12176,72.04807,5,9
2180,21.12176,72.12769,0,0
2181,21.12176,72.60544,4,2
2182,21.12176,72.68507,6,12
2183,21.12176,72.76469,43,71
2184,21.12176,72.84432,77,100
2185,21.12176,72.92394,227,250
2186,21.12176,73.00357,170,202
2187,21.12176,73.08319,156,194
2188,21.12176,73.16282,168,201
2189,21.12176,73.24244,161,183
2190,21.12176,73.32207,182,204
2191,21.12176,73.40169,137,144
2192,21.12176,73.48132,142,141
2193,21.12176,73.56094,81,82
2194,21.12176,73.64057,41,44
2195,21.12176,73.72019,17,25
2196,21.12176,73.79982,11,20
2197,21.12176,73.87944,1,2
2198,21.04116,70.13706,11,17
2199,21.04116,70.21669,89,121
2200,21.04116,70.29631,137,179
2201,21.04116,70.37594,86,104
2202,21.04116,70.45556,101,142
2203,21.04116,70.53519,156,193
2204,21.04116,70.61481,161,194
2205,21.04116,70.69444,64,71
2206,21.04116,70.77406,11,15
2207,21.04116,70.85369,3,1
2208,21.04116,70.93331,1,0
2209,21.04116,71.01294,1,1
2210,21.04116,71.09256,8,37
2211,21.04116,71.17219,31,126
2212,21.04116,71.25181,86,320
2213,21.04116,71.33144,194,540
2214,21.04116,71.41106,227,563
2215,21.04116,71.49069,156,458
2216,21.04116,71.57031,175,411
2217,21.04116,71.64994,192,367
2218,21.04116,71.72956,122,211
2219,21.04116,71.80919,10,18
2220,21.04116,71.88882,3,6
2221,21.04116,72.68507,1,1
2222,21.04116,72.76469,18,31
2223,21.04116,72.84432,65,86
2224,21.04116,72.92394,88,106
2225,21.04116,73.00357,110,133
2226,21.04116,73.08319,121,143
2227,21.04116,73.16282,145,174
2228,21.04116,73.24244,130,151
2229,21.04116,73.32207,149,168
2230,21.04116,73.40169,134,148
2231,21.04116,73.48132,106,109
2232,21.04116,73.56094,38,37
2233,21.04116,73.64057,32,33
2234,21.04116,73.72019,3,8
2235,21.04116,73.79982,3,7
2236,20.96056,70.13706,3,8
2237,20.96056,70.21669,15,24
2238,20.96056,70.29631,103,131
2239,20.96056,70.37594,140,169
2240,20.96056,70.45556,178,212
2241,20.96056,70.53519,178,214
2242,20.96056,70.61481,152,188
2243,20.96056,70.69444,156,186
2244,20.96056,70.77406,56,69
2245,20.96056,70.85369,40,42
2246,20.96056,70.93331,30,36
2247,20.96056,71.01294,45,74
2248,20.96056,71.09256,103,188
2249,20.96056,71.17219,96,245
2250,20.96056,71.25181,162,403
2251,20.96056,71.33144,169,460
2252,20.96056,71.41106,120,355
2253,20.96056,71.49069,43,145
2254,20.96056,71.57031,10,43
2255,20.96056,71.64994,7,26
2256,20.96056,71.72956,3,7
2257,20.96056,71.80919,0,0
2258,20.96056,72.68507,2,3
2259,20.96056,72.76469,7,8
2260,20.96056,72.84432,44,57
2261,20.96056,72.92394,58,70
2262,20.96056,73.00357,98,116
2263,20.96056,73.08319,136,154
2264,20.96056,73.16282,221,230
2265,20.96056,73.24244,203,208
2266,20.96056,73.32207,142,147
2267,20.96056,73.40169,77,88
2268,20.96056,73.48132,20,29
2269,20.96056,73.56094,2,2
2270,20.96056,73.64057,1,1
2271,20.96056,73.72019,6,13
2272,20.96056,73.79982,3,6
2273,20.96056,73.87944,4,9
2274,20.87996,70.29631,3,4
2275,20.87996,70.37594,17,25
2276,20.87996,70.45556,116,132
2277,20.87996,70.53519,149,171
2278,20.87996,70.61481,164,201
2279,20.87996,70.69444,140,182
2280,20.87996,70.77406,117,149
2281,20.87996,70.85369,123,156
2282,20.87996,70.93331,79,125
2283,20.87996,71.01294,119,162
2284,20.87996,71.09256,147,211
2285,20.87996,71.17219,140,253
2286,20.87996,71.25181,193,359
2287,20.87996,71.33144,84,247
2288,20.87996,71.41106,20,91
2289,20.87996,71.49069,3,21
2290,20.87996,72.76469,1,4
2291,20.87996,72.84432,28,33
2292,20.87996,72.92394,36,39
2293,20.87996,73.00357,40,35
2294,20.87996,73.08319,77,78
2295,20.87996,73.16282,112,123
2296,20.87996,73.24244,125,130
2297,20.87996,73.32207,106,115
2298,20.87996,73.40169,45,57
2299,20.87996,73.48132,5,10
2300,20.87996,73.56094,0,1
2301,20.87996,73.79982,3,7
2302,20.87996,73.87944,9,19
2303,20.79936,70.37594,2,6
2304,20.79936,70.45556,12,13
2305,20.79936,70.53519,36,49
2306,20.79936,70.61481,93,116
2307,20.79936,70.69444,135,165
2308,20.79936,70.77406,117,152
2309,20.79936,70.85369,72,98
2310,20.79936,70.93331,101,145
2311,20.79936,71.01294,59,82
2312,20.79936,71.09256,55,80
2313,20.79936,71.17219,31,53
2314,20.79936,71.25181,36,70
2315,20.79936,71.33144,7,27
2316,20.79936,71.41106,0,1
2317,20.79936,72.84432,7,12
2318,20.79936,72.92394,15,19
2319,20.79936,73.00357,53,61
2320,20.79936,73.08319,69,72
2321,20.79936,73.16282,91,106
2322,20.79936,73.24244,89,95
2323,20.79936,73.32207,76,90
2324,20.79936,73.40169,36,48
2325,20.79936,73.48132,2,5
2326,20.79936,73.56094,7,15
2327,20.79936,73.72019,5,8
2328,20.79936,73.79982,4,7
2329,20.79936,73.87944,1,2
2330,20.71876,70.53519,3,4
2331,20.71876,70.61481,5,8
2332,20.71876,70.69444,38,57
2333,20.71876,70.77406,27,39
2334,20.71876,70.85369,10,21
2335,20.71876,70.93331,24,40
2336,20.71876,71.01294,13,22
2337,20.71876,71.09256,8,12
2338,20.71876,71.17219,1,1
2339,20.71876,72.84432,3,5
2340,20.71876,72.92394,57,64
2341,20.71876,73.00357,82,87
2342,20.71876,73.08319,90,99
2343,20.71876,73.16282,115,124
2344,20.71876,73.24244,90,91
2345,20.71876,73.32207,30,36
2346,20.71876,73.40169,39,54
2347,20.71876,73.48132,10,23
2348,20.71876,73.56094,5,11
2349,20.71876,73.64057,4,10
2350,20.71876,73.72019,2,3
2351,20.71876,73.79982,3,11
2352,20.63816,72.84432,4,8
2353,20.63816,72.92394,55,51
2354,20.63816,73.00357,110,106
2355,20.63816,73.08319,94,92
2356,20.63816,73.16282,126,133
2357,20.63816,73.24244,57,59
2358,20.63816,73.32207,6,7
2359,20.63816,73.40169,10,17
2360,20.63816,73.48132,2,7
2361,20.63816,73.56094,2,6
2362,20.63816,73.64057,4,11
2363,20.55756,72.84432,7,11
2364,20.55756,72.92394,51,55
2365,20.55756,73.00357,91,86
2366,20.55756,73.08319,117,114
2367,20.55756,73.16282,112,109
2368,20.55756,73.24244,53,53
2369,20.55756,73.32207,4,5
2370,20.55756,73.40169,3,8
2371,20.55756,73.48132,3,6
2372,20.47696,72.84432,9,14
2373,20.47696,72.92394,59,59
2374,20.47696,73.00357,108,101
2375,20.47696,73.08319,116,112
2376,20.47696,73.16282,97,96
2377,20.47696,73.24244,25,24
2378,20.47696,73.32207,2,4
2379,20.47696,73.40169,7,13
2380,20.47696,73.48132,4,6
2381,20.39636,72.76469,8,12
2382,20.39636,72.84432,8,12
2383,20.39636,72.92394,42,46
2384,20.39636,73.00357,102,101
2385,20.39636,73.08319,84,86
2386,20.39636,73.16282,48,49
2387,20.39636,73.24244,3,4
2388,20.39636,73.32207,3,4
2389,20.31576,72.68507,4,6
2390,20.31576,72.76469,38,39
2391,20.31576,72.84432,39,44
2392,20.31576,72.92394,18,20
2393,20.31576,73.00357,45,48
2394,20.31576,73.08319,26,35
2395,20.31576,73.16282,8,13
2396,20.31576,73.24244,25,31
2397,20.31576,73.32207,33,39
2398,20.31576,73.40169,8,10
2399,20.31576,73.48132,2,5
2400,20.23516,72.68507,3,6
2401,20.23516,72.76469,39,39
2402,20.23516,72.84432,50,53
2403,20.23516,72.92394,22,24
2404,20.23516,73.00357,4,5
2405,20.23516,73.08319,8,13
2406,20.23516,73.16282,1,2
2407,20.23516,73.24244,6,6
2408,20.23516,73.32207,8,10
2409,20.23516,73.40169,5,7
2410,20.23516,73.48132,1,1
2411,20.15456,72.68507,2,3
2412,20.15456,72.76469,12,13
2413,20.15456,72.84432,8,9
2414,20.15456,72.92394,4,7
2415,20.15456,73.00357,2,4
2416,20.15456,73.08319,6,10
2417,20.15456,73.16282,2,3
